"HS8","HS6","DESC","COUNT","LDESC1","LDESC2","LDESC3","LDESC4","LDESC5","LDESC6","LDESC7","LDESC8","LDESC9","LDESC10","UNITID","UYEAR","UNITID1","UYEAR1","UNITID2","UYEAR2","UNITID3","UYEAR3","UNITID4","UYEAR4","UNITID5","UYEAR5","UNITID6","UYEAR6","UNITID7","UYEAR7","UNITID8","UYEAR8","UNITID9","UYEAR9","MAIN1994","SUB1994","MAIN1995","SUB1995","MAIN1996","SUB1996","MAIN1997","SUB1997","MAIN","SUB","CDESC"
02071090,020710,"CUT IN PIECES, FRESH OR CHILLED?@",,"CUT IN PIECES, FRESH OR CHILLED",,,,,,?@,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,未斬件家禽，新鮮或急凍
02071100,020711,"MEAT OF CHICKENS, NOT CUT IN PIECES, FRESH OR CHILLED",1,"MEAT OF CHICKENS, NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,雞，未切件，新鮮或急凍
02071200,020712,"MEAT OF CHICKENS, NOT CUT IN PIECES, FROZEN",1,"MEAT OF CHICKENS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,雞，未切件，冷藏
02071300,020713,"CHICKEN CUTS AND EDIBLE OFFAL, FRESH OR CHILLED",1,"CHICKEN CUTS AND EDIBLE OFFAL, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,雞切件及食用雜碎，新鮮或急凍
02071410,020714,"CHICKEN FEET, FROZEN",1,"CHICKEN FEET, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,雞腳，冷藏
02071420,020714,"CHICKEN WINGS, FROZEN",1,"CHICKEN WINGS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,雞翼，冷藏
02071480,020714,"CHICKEN OFFAL, EDIBLE, EXCEPT FEET, FROZEN",1,"CHICKEN OFFAL, EDIBLE, EXCEPT FEET, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,食用雞雜碎，雞腳除外，冷藏
02071490,020714,"CHICKEN CUTS EXCEPT WINGS, FROZEN",1,"CHICKEN CUTS EXCEPT WINGS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,雞切件，雞翼除外，冷藏
02072100,020721,"MEAT OF CHICKENS, NOT CUT IN PIECES, FROZEN",,"MEAT OF CHICKENS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,未斬件雞，冷藏
02072200,020722,"MEAT OF TURKEYS, NOT CUT IN PIECES, FROZEN",,"MEAT OF TURKEYS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,未斬件火雞，冷藏
02072310,020723,"MEAT OF DUCKS, NOT CUT IN PIECES, FROZEN",,"MEAT OF DUCKS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,未斬件鴨，冷藏　
02072390,020723,"MEAT OF GEESE AND GUINEA FOWLS, NOT CUT IN PIECES, FROZEN",,"MEAT OF GEESE AND GUINEA FOWLS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,未斬件鴨，鵝及珍珠雞，冷藏
02072400,020724,"MEAT OF TURKEYS, NOT CUT IN PIECES, FRESH OR CHILLED",1,"MEAT OF TURKEYS, NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,火雞，未切件，新鮮或急凍
02072500,020725,"MEAT OF TURKEYS, NOT CUT IN PIECES, FROZEN",1,"MEAT OF TURKEYS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,火雞，未切件，冷藏
02072600,020726,"TURKEY CUTS AND EDIBLE OFFAL, FRESH OR CHILLED",1,"TURKEY CUTS AND EDIBLE OFFAL, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,火雞切件及食用雜碎，新鮮或急凍
02072710,020727,"TURKEY OFFAL, EDIBLE, FROZEN",1,"TURKEY OFFAL, EDIBLE, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,食用火雞雜碎，冷藏
02072790,020727,"TURKEY CUTS, FROZEN",1,"TURKEY CUTS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,火雞切件，冷藏
02073100,020731,"FATTY LIVERS OF GEESE OR DUCKS, FRESH OR CHILLED",,"FATTY LIVERS OF GEESE OR DUCKS, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鵝或鴨脂肪肝，新鮮或急凍　
02073210,020732,"MEAT OF DUCKS, NOT CUT IN PIECES, FRESH OR CHILLED",1,"MEAT OF DUCKS, NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨，未切件，新鮮或急凍
02073220,020732,"MEAT OF GEESE,NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝，未切件，新鮮或急凍
02073290,020732,"GUINEA FOWLS, NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞，未切件，新鮮或急凍
02073310,020733,"MEAT OF DUCKS, NOT CUT IN PIECES, FROZEN",1,"MEAT OF DUCKS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨，未切件，冷藏
02073390,020733,"MEAT OF GEESE OR GUINEA FOWLS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝或珍珠雞，未切件，冷藏
02073400,020734,"FATTY LIVERS OF GEESE OR DUCKS, FRESH OR CHILLED",1,"FATTY LIVERS OF GEESE OR DUCKS, FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨、鵝或珍珠雞的脂肪肝，新鮮或急凍
02073410,020734,"FATTY LIVERS OF DUCKS, FRESH OR CHILLED",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的脂肪肝，新鮮或冰鮮
02073420,020734,"FATTY LIVERS OF GEESE, FRESH OR CHILLED",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的脂肪肝，新鮮或冰鮮
02073490,020734,"FATTY LIVERS OF GUINEA FOWLS, FRESH OR CHILLED",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的脂肪肝，新鮮或冰鮮
02073500,020735,"DUCK, GOOSE OR GUINEA FOWL CUTS AND EDIBLE OFFAL (EXCEPTFATTY LIVERS), FRESH OR CHILLED",2,"DUCK, GOOSE OR GUINEA FOWL CUTS AND EDIBLE OFFAL (EXCEPT","FATTY LIVERS), FRESH OR CHILLED",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨、鵝或珍珠雞，切件及雜碎，脂肪肝除外，新鮮或急凍
02073610,020736,"DUCK FEET, FROZEN",1,"DUCK FEET, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨腳，冷藏
02073620,020736,"DUCK OFFAL, EDIBLE, FROZEN",1,"DUCK OFFAL, EDIBLE, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨食用雜碎，鴨腳除外，冷藏
02073621,020736,"FATTY LIVERS OF DUCKS, FROZEN",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的脂肪肝，冷藏
02073629,020736,"OTHER OFFAL OF DUCKS, FROZEN",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的其他雜碎，冷藏
02073630,020736,"DUCK WINGS, FROZEN",1,"DUCK WINGS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨翼，冷藏
02073640,020736,"DUCK CUTS, EXCEPT WINGS, FROZEN",1,"DUCK CUTS, EXCEPT WINGS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鴨切件，鴨翼除外，冷藏
02073650,020736,"GOOSE OR GUINEA FOWL OFFAL, EDIBLE, FROZEN",1,"GOOSE OR GUINEA FOWL OFFAL, EDIBLE, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鵝或珍珠雞的食用雜碎，冷藏
02073651,020736,"OFFAL OF GEESE, EDIBLE, FROZEN",,"OFFAL OF GEESE, EDIBLE, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的食用雜碎，冷藏
02073652,020736,"GUINEA FOWLS OFFAL, EDIBLE, FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的食用雜碎，冷藏
02073653,020736,"FATTY LIVERS OF GEESE, FROZEN",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的脂肪肝，冷藏
02073654,020736,"OTHER OFFAL OF GEESE, FROZEN",,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的其他雜碎，冷藏
02073660,020736,"GOOSE OR GUINEA FOWL CUTS, FROZEN",1,"GOOSE OR GUINEA FOWL CUTS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,鵝或珍珠雞的切件，冷藏
02073661,020736,"GEESE CUTS, FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的切件，冷藏
02073662,020736,"GUINEA FOWLS CUTS, FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的切件，冷藏
02073900,020739,"DUCKS), FRESH OR CHILLED",,"DUCKS), FRESH OR CHILLED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,家禽肉及內臟，新鮮或急凍　
02074100,020741,"MEAT OF DUCKS, NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨，未切件，新鮮或冰鮮
02074110,020741,"CHICKENS' FEET, FROZEN",,"CHICKENS' FEET, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,雞腳，冷藏
02074120,020741,"CHICKENS' WINGS, FROZEN",,"CHICKENS' WINGS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,雞翼，冷藏
02074130,020741,"CHICKENS' OFFAL (EXCEPT LIVERS AND FEET), EDIBLE, FROZEN",,"CHICKENS' OFFAL (EXCEPT LIVERS AND FEET), EDIBLE, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,雞內藏，肝臟除外，冷藏
02074190,020741,"CHICKENS' CUTS (EXCEPT WINGS), FROZEN",,"CHICKENS' CUTS (EXCEPT WINGS), FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,雞切件，冷藏
02074200,020742,"MEAT OF DUCKS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨，未切件，冷藏
02074210,020742,"TURKEYS' OFFAL, EDIBLE (EXCEPT LIVERS), FROZEN",,"TURKEYS' OFFAL, EDIBLE (EXCEPT LIVERS), FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,火雞內藏，肝臟除外，冷藏
02074290,020742,"TURKEYS' CUTS, FROZEN",,"TURKEYS' CUTS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,火雞切件，冷藏
02074300,020743,"FATTY LIVERS OF DUCKS, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的脂肪肝，新鮮或冰鮮
02074310,020743,"DUCKS' FEET, FROZEN",,"DUCKS' FEET, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鴨拳，冷藏
02074320,020743,"DUCKS' WINGS, FROZEN",,"DUCKS' WINGS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鴨翼，冷藏
02074330,020743,"DUCKS' OFFAL (EXCEPT LIVERS AND FEET), EDIBLE, FROZEN",,"DUCKS' OFFAL (EXCEPT LIVERS AND FEET), EDIBLE, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鴨內臟，肝臟除外，冷藏
02074340,020743,"DUCKS' CUTS (EXCEPT WINGS), FROZEN",,"DUCKS' CUTS (EXCEPT WINGS), FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鴨的其他切件，冷藏
02074350,020743,"OFFAL OF GEESE OR GUINEA FOWLS (EXCEPT LIVERS), FROZEN",,"OFFAL OF GEESE OR GUINEA FOWLS (EXCEPT LIVERS), FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鵝或珍珠雞內臟，肝臟除外，冷藏
02074360,020743,"CUTS OF GEESE OR GUINEA FOWLS, FROZEN",,"CUTS OF GEESE OR GUINEA FOWLS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,鵝或珍珠雞肉切件
02074400,020744,"CUTS AND EDIBLE OFFAL OF DUCKS, OTHER THAN  FATTY LIVERS, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的切件及食用雜碎，脂肪肝除外，新鮮或冰鮮
02074511,020745,"FEET OF DUCKS, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨腳，冷藏
02074512,020745,"FATTY LIVERS OF DUCKS, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的脂肪肝，冷藏
02074519,020745,"OTHER OFFAL OF DUCKS, FROZEN, NESOI",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的其他雜碎，冷藏，未列明或未包括在其他編號
02074591,020745,"WINGS OF DUCKS, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨翼，冷藏
02074599,020745,"CUTS OF DUCKS, OTHER THAN WINGS, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨的切件，翼除外，冷藏
02075000,020750,"POULTRY LIVERS, FROZEN",,"POULTRY LIVERS, FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,,,,,,,冷藏家禽肝臟
02075100,020751,"MEAT OF GEESE,NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝，未切件，新鮮或冰鮮
02075200,020752,"MEAT OF GEESE , NOT CUT IN PIECES, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝，未切件，冷藏
02075300,020753,"FATTY LIVERS OF GEESE, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的脂肪肝，新鮮或冰鮮
02075400,020754,"CUTS AND EDIBLE OFFAL OF GEESE, OTHER THAN FATTY LIVERS, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的切件及食用雜碎，脂肪肝除外，新鮮或冰鮮
02075511,020755,"FATTY LIVERS OF GEESE, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的脂肪肝，冷藏
02075519,020755,"OTHER OFFAL OF GEESE, FROZEN, NESOI",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的其他雜碎，冷藏，未列明或未包括在其他編號
02075590,020755,"CUTS OF GEESE, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵝的切件，冷藏
02076010,020760,"GUINEA FOWLS, NOT CUT IN PIECES, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞，未切件，新鮮或冰鮮
02076020,020760,"MEAT OF GUINEA FOWLS, NOT CUT IN PIECES, FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞，未切件，冷藏
02076031,020760,"FATTY LIVERS OF GUINEA FOWLS, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的脂肪肝，新鮮或冰鮮
02076039,020760,"CUTS AND EDIBLE OFFAL OF GUINEA FOWLS OTHER THAN FATTY LIVERS, FRESH OR CHILLED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的切件及食用雜碎，脂肪肝除外，新鮮或冰鮮
02076041,020760,"EDIBLE OFFAL OF GUINEA FOWLS, FROZEN, NESOI",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的食用雜碎，冷藏，未列明或未包括在其他編號
02076049,020760,"CUTS OF GUINEA FOWLS , FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,珍珠雞的切件，冷藏
02081000,020810,"MEAT AND EDIBLE MEAT OFFAL OF RABBITS OR HARES, FRESH,CHILLED OR FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兔或野兔肉及食用雜碎，新鮮、急凍或冷藏
02082000,020820,"FROGS' LEGS, FRESH, CHILLED OR FROZEN",1,"FROGS' LEGS, FRESH, CHILLED OR FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,01,04,01,04,田雞腿，新鮮、急凍或冷藏
02083000,020830,"MEAT AND EDIBLE MEAT OFFAL OF PRIMATES, FRESH, CHILLED ORFROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,靈長類動物肉及食用雜碎，新鮮、急凍或冷藏
02084000,020840,"MEAT AND EDIBLE MEAT OFFAL OF WHALES, DOLPHINS AND PORPOISES (MAMMALS OF THE ORDER CETACEA);  OF MANATEES AND DUGONGS (MAMMALS OF THE ORDER SIRENIA); OF SEALS, SEA LIONS AND WALRUSES (MAMMALS OF THE SUBORDER PINNIPEDIA); FRESH, CHILLED OR FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鯨、海豚和鼠海豚（鯨目哺乳動物）肉及食用雜碎；海牛和儒艮（海牛目哺乳動物）肉及食用雜碎；海豹、海獅和海象（鰭足亞目哺乳動物）肉及食用雜碎，新鮮、冰鮮或冷藏
02085010,020850,"MEAT AND EDIBLE MEAT OFFAL OF SNAKES, FRESH, CHILLED ORFROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蛇肉及食用雜碎，新鮮、急凍或冷藏
02085020,020850,"MEAT AND EDIBLE MEAT OFFAL OF TURTLES, FRESH, CHILLED ORFROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甲魚肉及食用雜碎，新鮮、急凍或冷藏
02085030,020850,"MEAT AND EDIBLE MEAT OFFAL OF CROCODYLIA (E.G. CROCODILES,ALLIGATORS, CAIMANS), FRESH, CHILLED OR FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鱷目動物（例如﹕鱷魚、鈍吻鱷、寬吻鱷）肉及食用雜碎，新鮮、急凍或冷藏
02085090,020850,"MEAT AND EDIBLE MEAT OFFAL OF OTHER REPTILES, FRESH,CHILLED OR FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他爬行類動物肉及食用雜碎，新鮮、急凍或冷藏
02086000,020860,"MEAT AND EDIBLE MEAT OFFAL OF CAMELS AND OTHER CAMELIDS (CAMELIDAE) FRESH, CHILLED OR FROZEN",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,駱駝和其他駱駝屬動物（駱駝科）肉及食用雜碎，新鮮、冰鮮或冷藏
02089000,020890,"MEAT AND EDIBLE MEAT OFFAL, NESOI, FRESH, CHILLED OR FROZEN",1,"MEAT AND EDIBLE MEAT OFFAL, NESOI, FRESH, CHILLED OR FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,01,04,01,04,肉及食用雜碎，未列明或未包括在其他編號，新鮮、急凍或冷藏
02089010,020890,"MEAT AND EDIBLE MEAT OFFAL OF PIGEONS, FRESH OR CHILLED",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴿子肉及食用雜碎，新鮮或急凍
02089020,020890,"MEAT AND EDIBLE MEAT OFFAL OF PIGEONS, FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴿子肉及食用雜碎，冷藏
02089030,020890,"MEAT AND EDIBLE MEAT OFFAL OF QUAIL, FRESH OR CHILLED",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵪鶉肉及食用雜碎，新鮮或急凍
02089040,020890,"MEAT AND EDIBLE MEAT OFFAL OF QUAIL, FROZEN",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鵪鶉肉及食用雜碎，冷藏
02089080,020890,"MEAT & EDIBLE MEAT OFFAL, OF OTHER BIRDS",,"MEAT & EDIBLE MEAT OFFAL, OF OTHER BIRDS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,01,04,其他雀鳥肉及雜碎
02089081,020890,"MEAT AND EDIBLE MEAT OFFAL OF OSTRICH, FRESH, CHILLED ORFROZEN",,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴕鳥肉及雜碎，新鮮、急凍或冷藏
02089089,020890,"MEAT AND EDIBLE MEAT OFFAL OF OTHER BIRDS, FRESH, CHILLEDOR FROZEN",,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他鳥類肉及雜碎，新鮮、急凍或冷藏
02089090,020890,"OTHER MEAT & EDIBLE MEAT OFFAL, FRESH, CHILLED OR FROZEN",,"OTHER MEAT & EDIBLE MEAT OFFAL, FRESH, CHILLED OR FROZEN",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,01,04,其他肉及食用雜碎，新鮮／急凍／冷藏
02089091,020890,"MEAT AND EDIBLE MEAT OFFAL OF DEER, FRESH, CHILLED OR FROZEN",,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鹿肉及雜碎，新鮮、急凍或冷藏
02089092,020890,"MEAT AND EDIBLE MEAT OFFAL OF KANGAROO, FRESH, CHILLED ORFROZEN",,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,袋鼠肉及雜碎，新鮮、急凍或冷藏
02089099,020890,"OTHER MEAT AND EDIBLE MEAT OFFAL , FRESH, CHILLED OR FROZEN, NESOI",,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他肉及食用雜碎，新鮮、冰鮮或冷藏，未列明或未包括在其他編號
02090000,020900,"PIG FAT, FREE OF LEAN MEAT, AND POULTRY FAT, NOT RENDERED OROTHERWISE EXTRACTED, FRESH, CHILLED, FROZEN, SALTED, INBRINE, DRIED OR SMOKED",3,"PIG FAT, FREE OF LEAN MEAT, AND POULTRY FAT, NOT RENDERED OR","OTHERWISE EXTRACTED, FRESH, CHILLED, FROZEN, SALTED, IN","BRINE, DRIED OR SMOKED",,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,豬膏及家禽脂肪，沒有瘦肉的，未煎熬或以其他方法提煉，新鮮、急凍、冷藏、鹽醃、浸鹽水、乾或燻製
02091000,020910,"PIG FAT, FREE OF LEAN MEAT,  NOT RENDERED OR OTHERWISE EXTRACTED, FRESH, CHILLED, FROZEN, SALTED, IN BRINE, DRIED OR SMOKED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,豬膏，沒有瘦肉的，未煎熬或以其他方法提煉，新鮮、冰鮮、冷藏、鹽醃、浸鹽水、乾或燻製
02099000,020990,"POULTRY FAT, NOT RENDERED OR OTHERWISE EXTRACTED, FRESH, CHILLED, FROZEN, SALTED, IN BRINE, DRIED OR SMOKED",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家禽脂肪，未煎熬或以其他方法提煉，新鮮、冰鮮、冷藏、鹽醃、浸鹽水、乾或燻製
02101100,021011,"HAMS, SHOULDERS AND CUTS THEREOF, OF SWINE, BONE IN, SALTED,IN BRINE, DRIED OR SMOKED",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,豬腿臀肉、肩胛肉及切肉，帶骨，鹽醃、浸鹽水、乾或燻製
02101200,021012,"MEAT OF SWINE, BELLIES (BACON ETC.) AND CUTS THEREOF,SALTED, IN BRINE, DRIED OR SMOKED",2,"MEAT OF SWINE, BELLIES (BACON ETC.) AND CUTS THEREOF,","SALTED, IN BRINE, DRIED OR SMOKED",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,01,04,01,04,豬腩肉（五花腩）及切肉，鹽醃、浸鹽水、乾或燻製
02101900,021019,"MEAT OF SWINE, NESOI, SALTED, IN BRINE, DRIED OR SMOKED",1,"MEAT OF SWINE, NESOI, SALTED, IN BRINE, DRIED OR SMOKED",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,01,04,01,04,01,04,01,04,01,04,豬肉，未列明或未包括在其他編號，鹽醃、浸鹽水、乾或燻製
